,id,album,artists,duration_ms,explicit,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
14727,3XKMO7tvyyUmxRvlJGhYQm,地方都市のメメント・モリ,['amazarashi'],217626,False,空に歌えば,63,0.593,0.951,6,-1.335,0,0.0697,0.0142,1.13e-06,0.0961,0.64,102.04
14728,5hNKOpGzXIU6pnGdW04H6R,labyrinth (Remixes),['9lives'],88673,False,labyrinth (sped up),58,0.463,0.829,1,-7.261,1,0.0386,0.00297,0.769,0.321,0.0387,194.757
14729,2YAd8kuQkhu37yNoBq1HaG,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Wilhelm Kempff']",76160,False,"Goldberg Variations, BWV 988: Var. 5 a 1 ovvero 2 Clav.",12,0.378,0.102,7,-24.277,1,0.0414,0.995,0.909,0.131,0.845,117.397
14730,7o8cqAnFWnWhhTxC6iRSBr,99 Corolla,['Medium Build'],168093,False,99 Corolla,50,0.879,0.542,1,-5.293,0,0.0538,0.167,1.05e-05,0.0243,0.84,141.957
14731,5A8Hik8Xce6ZY3hv96PoIs,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Julian Rachlin', 'Nobuko Imai', 'Mischa Maisky']",77000,False,"Goldberg Variations, BWV 988: Var. 5 a 1 ovvero 2 Clav.",11,0.435,0.172,7,-23.623,1,0.0455,0.974,0.727,0.313,0.898,153.769
14732,1OTcFj7GYLC1NwoCfnmq6r,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Julian Rachlin', 'Nobuko Imai', 'Mischa Maisky']",77800,False,"Goldberg Variations, BWV 988: Var. 22 Alla breve a 1 Clav.",8,0.554,0.161,7,-17.971,1,0.0423,0.973,0.905,0.333,0.479,101.211
14733,3BkEFmm0GEbigUHRJ8YQhw,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Lang Lang']",81720,False,"Goldberg Variations, BWV 988: Variatio 5 a 1 ovvero 2 Clav.",9,0.268,0.259,7,-18.326,1,0.0327,0.994,0.933,0.116,0.954,146.252
14734,4Hbbl6rkzzrRr4U5YWie7b,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Lang Lang']",81146,False,"Goldberg Variations, BWV 988: Variatio 30 Quodlibet. a 1 Clav. - Edit",9,0.446,0.099,4,-21.566,0,0.0442,0.995,0.903,0.127,0.468,108.917
14735,3oZ6ciK7jFY2xoIoTVgwlv,Old School Summer Hip Hop,"['Missy Elliott', '702', 'Magoo']",297600,True,Beep Me 911,0,0.856,0.707,1,-8.223,0,0.0989,0.117,0.00185,0.113,0.788,123.021
14736,7c584s9RZQzkJDoC08VDJB,Actual Life 3 (January 1 - September 9 2022),"['Fred again..', 'Yung Bleu']",196965,False,Bleu (better with time),65,0.705,0.685,8,-8.62,0,0.043,0.409,0.00171,0.14,0.313,121.928
14737,3VPgTDgaja02x2idg7CLZ3,Collection,['90sFlav'],102875,False,Fantasy,58,0.794,0.287,10,-12.457,1,0.0608,0.501,0.963,0.0978,0.247,133.028
14738,6K5TU8mqCOObdraAQ7e8u0,Salt,['Half Moon Run'],246454,False,9beat,58,0.597,0.686,11,-8.158,0,0.0351,0.23,0.109,0.168,0.829,100.994
14739,5cgJmTgZsS8fC9F259hDXn,Battle Wounds (Knocked Down),['92legend'],114346,True,Battle Wounds (Knocked Down),53,0.721,0.486,5,-9.71,0,0.0419,0.255,0.0,0.131,0.296,83.986
14740,2EAgTVB2EdsMdqaqOk062L,Tchaikovsky: Piano Concerto No. 1,"['Franz Schubert', 'Daniil Trifonov']",216284,False,Frühlingsglaube (Arr. Franz Liszt),64,0.227,0.00482,8,-36.351,1,0.036,0.993,0.912,0.157,0.0731,70.684
14741,4UKzAJx7pi1JW2l5qXVv4C,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Göran Söllscher']",75826,False,"Suite in E Minor, BWV 996 (Transp. in G Minor): V. Bourrée",13,0.572,0.303,7,-18.894,0,0.0547,0.964,0.925,0.143,0.684,79.275
14742,2s4b122pQphOJaVZlWPGwk,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Wilhelm Kempff']",79426,False,"Goldberg Variations, BWV 988: Var. 18 Canone alla Sesta a 1 Clav.",9,0.538,0.164,7,-23.387,1,0.0438,0.995,0.815,0.128,0.766,100.456
14743,5FCIxXKD5lBuuwMZITFqx5,Baby Schlaf und Entspannung mit Bach,"['Johann Sebastian Bach', 'Sir Neville Marriner', 'Academy of St. Martin in the Fields']",277186,False,"Hunt Cantata, BWV 208: No. 9, Sheep May Safely Graze (Arr. Marriner)",0,0.219,0.0711,10,-23.407,1,0.0424,0.959,0.953,0.116,0.185,79.362
14744,3iEmgajStVBooooNaltdOv,"The Retaliators Theme Song (21 Bullets) [feat. Motley Crue, Asking Alexandria, Ice Nine Kills, From Ashes To New]","['The Retaliators', 'Mötley Crüe', 'Asking Alexandria', 'Ice Nine Kills', 'From Ashes to New']",242336,False,"The Retaliators Theme (21 Bullets) (feat. Mötley Crüe, Asking Alexandria, Ice Nine Kills, From Ashes To New)",59,0.435,0.942,4,-4.727,0,0.096,0.0959,0.0,0.814,0.19,166.17
14745,0FDtfURDoNGv0sjNnvscPR,404,['Barns Courtney'],198866,False,"""99""",53,0.549,0.807,8,-4.32,1,0.0312,0.00605,0.0,0.127,0.689,95.98
14746,0mknlibAARXVk3d8pafTUg,Hurts 2B Human,"['P!nk', 'Wrabel']",230853,True,90 Days (feat. Wrabel),57,0.573,0.385,7,-5.379,0,0.0686,0.746,0.0,0.107,0.345,131.804
14747,2BYJwdVcgfrGkRtVdZeX14,Keasbey Nights,['Catch 22'],116946,True,9mm And A Three Piece Suit,52,0.542,0.956,2,-5.523,1,0.107,0.0139,0.00258,0.25,0.822,136.053
14748,4STIodwYvbW41hOhX6hEa3,Leyenda Viva,"['6ix9ine', 'Lenier']",168679,True,Perra (feat. Lenier),60,0.857,0.748,11,-4.47,0,0.0948,0.356,9.92e-06,0.219,0.445,88.004
14749,5dpV98IziKB0xupnrXUe9E,D.N.D (feat. Nio Garcia),"['Los G4', 'Omar Courtz', 'Brray', 'Nio Garcia']",240303,True,D.N.D (feat. Nio Garcia),54,0.688,0.778,8,-5.268,1,0.149,0.24,0.0,0.1,0.758,180.051
14750,6CibNmL6HgrvD50BkHpr26,99 Bitches,['J-Money 13'],143240,True,99 Bitches,48,0.858,0.791,0,-6.717,1,0.195,0.0254,0.0,0.155,0.57,129.946
14751,2tPiS6ZH898jafXqpMhEGj,Untitled '91,['Hector Gachan'],152350,False,Nice Guy,60,0.763,0.432,10,-12.528,0,0.0576,0.947,0.0247,0.113,0.883,97.676
14752,4rREHvPO9lY8flaZPU6QVp,Best Recordings of All Time,"['George Frideric Handel', 'Hans-Martin Linde', 'Karl Richter', 'Johannes Koch']",73120,False,"Flute Sonata in B Minor, Op. 1 No. 9, HWV 367b: IV. Adagio",22,0.371,0.0986,4,-24.73,0,0.0513,0.937,0.827,0.368,0.253,83.202
14753,1OTIAidfov9Uu6dThYMNcP,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Víkingur Ólafsson']",78866,False,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Aria da capo",11,0.441,0.00244,4,-37.85,0,0.0534,0.996,0.938,0.071,0.227,95.594
14754,7qj50SMPriiu33KIqJjjoE,Welcome To Horrorwood: The Silver Scream 2,['Ice Nine Kills'],211320,False,A Rash Decision,56,0.487,0.933,11,-4.291,0,0.161,0.000135,0.0,0.185,0.467,95.58
14755,3LJf66fECaff5fRmENq4XR,Fast Life Living,['T9ine'],124137,True,Go Harder,56,0.546,0.541,1,-8.769,1,0.465,0.253,0.0,0.141,0.435,87.27
14756,6YQUuoMnRIMaOmouYoMfQr,“99”,['Barns Courtney'],199413,False,"""99""",53,0.552,0.804,8,-4.299,1,0.0303,0.00598,0.0,0.111,0.714,95.98
14757,2sp0w0FOtrBP2jeTDklodc,Matter of Time,['Montana99'],125068,True,Japan,58,0.636,0.386,1,-10.833,1,0.413,0.0934,0.0,0.111,0.468,71.459
14758,06UVb2bREPv8hvioVkaMvC,Pretty Hate Machine,['Nine Inch Nails'],226373,False,Down In It,54,0.637,0.709,4,-11.837,0,0.117,0.000352,0.715,0.146,0.442,103.993
14759,5qvrUfU6YvDMAW56uZEE6Q,Pitch Perfect 3 (Original Motion Picture Soundtrack),['The Bellas'],316453,False,Freedom! '90,58,0.31,0.493,2,-7.887,1,0.119,0.317,6.23e-05,0.067,0.101,187.811
14760,12s6FjStmOwWJrh0yalbKC,99.9%,"['KAYTRANADA', 'BADBADNOTGOOD']",155960,False,WEIGHT OFF,59,0.65,0.495,0,-6.385,0,0.0455,0.521,0.724,0.123,0.395,80.032
14761,725fdnXEqS0Xs1sTvdNuHq,T R A P S O U L,['Bryson Tiller'],190173,True,Ten Nine Fourteen,52,0.671,0.655,5,-9.443,0,0.22,0.453,0.0,0.233,0.814,105.099
14762,6BdrHOEmokkSxTyxCojD6r,Greatest Hits: Schubert,"['Franz Schubert', 'Eugene Ormandy', 'Philadelphia Orchestra']",263493,False,"Schwanengesang, D.957: 4. Serenade",59,0.105,0.0355,0,-25.317,1,0.0393,0.948,0.965,0.0956,0.039,91.169
14763,5Wcw2hbK2bXYlNpEb07gL5,93,"['Vedo', 'Natasha Mosley']",211810,True,4 Walls,58,0.676,0.442,2,-7.745,0,0.0366,0.733,0.0,0.15,0.739,127.955
14764,7pttGrC2YJYQ997ZryXGCG,99.9%,"['KAYTRANADA', 'Craig David']",228146,False,GOT IT GOOD,60,0.551,0.503,7,-6.678,0,0.17,0.0475,0.0,0.116,0.305,80.266
14765,0lxGl70sODmJpsjZuEZOnv,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Lang Lang']",77946,False,"Goldberg Variations, BWV 988: Variatio 19 a 1 Clav. - Live at Thomaskirche Leipzig / 2020",9,0.435,0.146,7,-25.469,1,0.0464,0.995,0.91,0.153,0.883,75.618
14766,5XijWLBY0vwl5MPUpQA2Ha,Room 93,['Halsey'],211669,False,Is There Somewhere,57,0.507,0.553,9,-7.62,1,0.046,0.126,0.000175,0.087,0.181,130.072
14767,0aW3iwTR9rgkrOcYfp1Yp0,90 Days,['Finesse2tymes'],135253,True,Finesse Duh P,53,0.787,0.727,10,-5.287,1,0.364,0.131,0.0,0.116,0.814,145.02
14768,6o4nVtywF4F75RkOcDxrtd,Barter 6,"['Young Thug', 'Duke']",202533,True,With That (feat. Duke),60,0.751,0.597,9,-6.59,0,0.125,0.0659,0.0,0.0881,0.159,123.997
14769,3oHSL6pt9LpNrQZuQGu9wL,Mozart: Requiem Realisations,"['Wolfgang Amadeus Mozart', 'Michael Finnissy', 'Academy of Ancient Music', 'Stephen Cleobury', ""Choir of King's College, Cambridge""]",169666,False,"Requiem, K. 626: Lacrimosa",62,0.162,0.0898,2,-23.269,0,0.0354,0.944,0.917,0.187,0.0413,132.047
14770,1NqZiUvX5fbqddube2gdTg,Steuerman plays Bach & Scriabin,"['Johann Sebastian Bach', 'Jean Louis Steuerman']",59000,False,"Partita No. 5 in G, BWV 829: 6. Passepied",17,0.405,0.383,7,-14.374,1,0.104,0.985,0.875,0.0957,0.413,81.517
14771,5B8v9KZ2THOpB5GkfVhq08,Steuerman plays Bach & Scriabin,"['Johann Sebastian Bach', 'Jean Louis Steuerman']",69666,False,"Partita No. 4 in D, BWV 828: 6. Menuet",17,0.37,0.132,2,-19.83,1,0.041,0.987,0.809,0.194,0.497,153.536
14772,2YUtgNcQVTDSpnDM9YqOiM,Master of Bach / Organ Works,"['Johann Sebastian Bach', 'Helmut Walcha']",208760,False,"Kommst du nun, Jesu, vom Himmel herunter, BWV 650",12,0.203,0.221,7,-17.209,1,0.0357,0.853,0.131,0.351,0.276,85.955
14773,0oHjV8KtymBaNYSaqPekIH,Classical Sonosphere: J.S. Bach,"['Johann Sebastian Bach', 'Nelson Freire']",80546,False,"Partita No. 4 in D , BWV 828: 6. Menuet",8,0.49,0.184,2,-21.53,1,0.0425,0.992,0.88,0.104,0.863,103.006
14774,3DuCsysi00zeEZBi6zy1rx,Master of Bach / Organ Works,"['Johann Sebastian Bach', 'Helmut Walcha']",192000,False,"Wer nur den lieben Gott läßt walten, BWV 647",12,0.22,0.0554,0,-19.141,0,0.0344,0.973,0.885,0.193,0.0804,66.492
14775,6wwMsqRU5XtHRuNswipXEl,Best Recordings of All Time,"['Johann Sebastian Bach', 'Karl Richter']",211746,False,"Kommst du nun, Jesu, vom Himmel herunter, BWV 650",10,0.214,0.212,7,-20.918,1,0.0367,0.923,0.116,0.694,0.424,68.109
14776,71bfwktywWWKNAw8k2UFRV,Master of Bach / Organ Works,"['Johann Sebastian Bach', 'Helmut Walcha']",186026,False,"Ach bleib bei uns, Herr Jesu Christ, BWV 649",12,0.219,0.0867,10,-25.211,1,0.0388,0.715,0.955,0.108,0.293,127.892
14777,08QAkBRyWLUQ3UniIyMFtP,Calling My Phone,"['Lil Tjay', '6LACK']",205458,False,Calling My Phone,60,0.908,0.388,4,-7.659,0,0.0553,0.443,2.26e-06,0.135,0.197,104.944
14778,3DtxjODCIa3IsMYlIpmbWt,Sex & The City (MK Remix),"['HoneyLuv', 'Seth Troxler', 'Paul Johnson', 'MK']",187142,False,Sex & The City - MK Remix,56,0.798,0.9,0,-4.64,0,0.0644,0.00114,0.877,0.0851,0.729,132.0
14779,0fD6vPYWty2Jy4VVozWzfp,33 000 FT.,"['Kazy Lambist', 'Glasses']",170868,False,Love Song (feat. Glasses),67,0.761,0.436,9,-11.614,0,0.0424,0.454,0.264,0.111,0.374,114.01
14780,5QShBRQZK16WPDLFdNOJK5,10 Hours of Continuous Rain Sounds for Sleeping,"['White Noise Radiance', 'Rain Sounds']",360000,False,"Rain Sounds for Sleeping, Pt. 05 (Continuous No Gaps)",52,0.162,0.998,7,-22.208,0,0.0546,0.536,0.975,0.474,1e-05,130.346
14781,5TpJKwgoXmYiKJIzCGefBF,Aeroplane Flies High (Deluxe Edition),['The Smashing Pumpkins'],160306,True,Zero,47,0.439,0.733,8,-7.089,1,0.0446,2.88e-05,0.621,0.0777,0.752,128.052
14782,2DrMcGNKEY0FZqjMovGaCm,Meteora,['Linkin Park'],197506,False,Figure.09,54,0.518,0.951,9,-3.198,1,0.0529,0.00919,0.0,0.148,0.537,98.068
14783,36bhDmwmuVts6G9acv5FU3,Glizzy Walk 2.0,['YOVNGCHIMI'],210731,True,Glizzy Walk 2.0,54,0.803,0.599,2,-8.035,1,0.269,0.769,1.66e-06,0.0918,0.475,123.046
14784,0D8l86LXxKcgKAO17DfQsl,"10,000 Days",['TOOL'],671360,True,Rosetta Stoned,59,0.381,0.82,7,-6.418,0,0.0398,0.000249,0.725,0.152,0.574,111.82
14785,3CmoQ0OMhcXKHHL1BLCATS,Como Un Huracán,['Los Huracanes del Norte'],173693,False,Cero A La Izquierda,52,0.397,0.533,0,-6.115,1,0.0307,0.1,0.0,0.486,0.416,152.224
14786,0b6l1obmzq1YrqiKBVLtIo,CASE STUDY 01,"['Daniel Caesar', 'Pharrell Williams']",229401,True,FRONTAL LOBE MUZIK,55,0.681,0.568,11,-6.264,0,0.136,0.439,0.000173,0.446,0.301,140.004
14787,3rATxMIQ6FGE2lDNtsj17t,Thunderstorm & Rain Sounds (Sleep & Relaxation),['Sleepy John'],119138,False,"Thunderstorm & Rain Sounds (Sleep & Relaxation), Pt. 02",50,0.174,0.458,1,-31.587,1,0.0846,0.000647,0.934,0.591,0.0375,110.972
14788,68UzbMAPJx0yOwTcbMaZjQ,Cut It Bleed It Breathe It,['Faceless 1-7'],159634,True,Smoking What the Reaper Leaving,52,0.584,0.425,7,-8.674,1,0.0506,0.102,0.000531,0.0722,0.0721,163.504
14789,0B0jhczWfIdjY0p4KY1ArL,The 7th Day,"['The WRLDFMS Tony Williams', 'Kanye West']",262986,False,Another You (feat. Kanye West),53,0.427,0.649,2,-5.324,1,0.105,0.0305,0.0,0.0991,0.213,133.965
14790,3RdOimLk6CxkaYMYtGTCB9,Seven Shades of Heartbreak,['Mimi Webb'],206161,False,Dumb Love,60,0.57,0.423,0,-5.858,1,0.0301,0.028,0.0,0.0614,0.169,76.961
14791,0wnWqmBLHCdEXWLTZkeXdS,Beethoven - Cécile Ousset Plays Piano Variations,"['Ludwig van Beethoven', 'Cecile Ousset']",53809,False,"6 Variations on ""Nel cor più non mi sento"", WoO 70: 5. Variation IV",16,0.569,0.0558,7,-27.793,0,0.102,0.995,0.763,0.105,0.242,91.942
14792,6LAWFdDEZC5KLEGyAg6VPu,Beethoven - Cécile Ousset Plays Piano Variations,"['Ludwig van Beethoven', 'Cecile Ousset']",41177,False,"6 Variations on ""Nel cor più non mi sento"", WoO 70: 6. Variation V",16,0.46,0.12,7,-23.4,1,0.0634,0.995,0.882,0.176,0.4,72.574
14793,3geTjtaleLUKu8yIkj3A14,Las Caravanas,['LEGADO 7'],197375,False,Las Caravanas,53,0.756,0.927,9,-2.725,0,0.144,0.295,0.0,0.0627,0.885,104.014
14794,52iuqloq26ggDRtIk3BN7W,Beethoven - Cécile Ousset Plays Piano Variations,"['Ludwig van Beethoven', 'Cecile Ousset']",72454,False,"13 Variations on 'Es war einmal ein alter Mann', WoO 66: 7. Variation VI",18,0.368,0.00486,9,-30.883,0,0.0779,0.996,0.949,0.0883,0.438,82.36
14795,33xbeA5idmgJrUVx9kvj4y,7 Years,['Bart Cohen'],140666,False,7 Years,51,0.66,0.05,1,-19.318,1,0.0654,0.993,0.906,0.11,0.363,99.557
14796,1sH3esVYEXBPnSlvI3He8I,Beethoven - Cécile Ousset Plays Piano Variations,"['Ludwig van Beethoven', 'Cecile Ousset']",40013,False,"6 Variations on ""Nel cor più non mi sento"", WoO 70: 3. Variation II",16,0.523,0.139,7,-24.521,1,0.0445,0.995,0.861,0.125,0.52,102.043
14797,64tqhyZPJfjQpBn1maHays,Master of Beethoven,"['Ludwig van Beethoven', 'Emil Gilels']",649000,False,"Piano Sonata No. 7 In D, Op. 10 No. 3: 2. Largo e mesto",15,0.442,0.00957,2,-25.299,0,0.057,0.993,0.894,0.0612,0.0809,133.65
14798,1gf35ESeZLkYv86xxmo9Ol,Beethoven - Cécile Ousset Plays Piano Variations,"['Ludwig van Beethoven', 'Cecile Ousset']",43499,False,"6 Variations on ""Nel cor più non mi sento"", WoO 70: 2. Variation I",16,0.383,0.134,7,-27.994,1,0.0523,0.995,0.884,0.139,0.375,98.698
14799,3J6YvjJLu73RB6W5po5riU,Beethoven - Cécile Ousset Plays Piano Variations,"['Ludwig van Beethoven', 'Cecile Ousset']",39148,False,"6 Variations on ""Nel cor più non mi sento"", WoO 70: 4. Variation III",16,0.419,0.0312,7,-27.794,1,0.0409,0.995,0.869,0.14,0.472,72.619
14800,0BeN6CA7RuwNdJa64NV1l0,"Journey To The Heart, Volume 1",['Steve Anderson'],317533,False,"Suite Bergamasque, L. 75: III. Clair De Lune",50,0.288,0.00341,1,-36.278,1,0.047,0.994,0.914,0.0655,0.054,74.662
14801,1VNZ7LWT495ICAO4CvOaTX,Indastudio,"['Dabeull', 'Holybrune']",244762,False,DX7 - Indastudio 10,58,0.902,0.586,1,-7.658,1,0.0741,0.445,0.002,0.0646,0.723,110.984
14802,6WgYoOtcXnmyv4cK6RRtYv,Surf,['Surfaces'],177000,False,24 / 7 / 365,47,0.743,0.647,4,-6.194,1,0.0338,0.26,1.61e-06,0.322,0.9,141.226
14803,0uY8iUh4kIITAKwz3zCEWI,El 7 De Fontana,"['JTres', 'LEGADO 7', 'Fuerza Regida']",147506,False,El 7 De Fontana,49,0.75,0.632,5,-5.428,1,0.0622,0.415,3.25e-06,0.0637,0.968,115.632
14804,2MAVcVr2oylw2OZ3hojWYj,Ring,['The Connells'],278973,False,74-'75,69,0.53,0.59,11,-9.169,1,0.025,0.183,0.00227,0.0675,0.43,144.202
14805,3SkVJ7vpdmLSWPgnGTPqsW,Heart In Motion (30th Anniversary Edition),['Amy Grant'],241800,False,"Baby Baby - 7"" No Getting Over You Mix",47,0.603,0.97,1,-4.003,1,0.0388,0.0569,0.000103,0.0999,0.841,98.21
14806,43Cl9hWXJ01exLKK43J3rk,"Beethoven: Piano Concertos Nos. 2 & 5 ""Emperor""","['Ludwig van Beethoven', 'Daniel Barenboim', 'Otto Klemperer', 'New Philharmonia Orchestra']",675373,False,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": III. Rondo. Allegro",28,0.369,0.296,3,-11.159,1,0.0349,0.975,0.921,0.115,0.126,121.71
14807,4tDAHUGBgj3vq4vuUTf2BV,TANDEM,['7oh2'],134164,True,TANDEM,57,0.672,0.761,6,-10.847,0,0.0558,0.0183,0.808,0.131,0.471,169.973
14808,1RKBf3NxIYZXKZNzdrXg69,Lucky 7,['Roberto Roena Y Su Apollo Sound'],335960,False,Mi Desengaño,60,0.595,0.744,10,-7.494,0,0.0409,0.262,0.000364,0.137,0.745,84.93
14809,3ExMBSukC1CcYATN6eZfkn,Cloud Surfer,"['Lofi Fruits Music', 'Chill Fruits Music']",117937,False,Seven Wonders,50,0.523,0.167,9,-20.302,1,0.0318,0.917,0.91,0.0794,0.0985,136.106
14810,2xlspjY2EDUBuPc7qVLY74,787,['Tash'],169285,False,787,46,0.759,0.782,11,-8.199,0,0.0514,0.391,0.00216,0.099,0.476,98.014
14811,0bv6UX3AHtZfCusS55k1EL,Disco en Vivo (En Vivo),['Peso Pluma'],159615,False,Playera 77 - En Vivo,49,0.588,0.647,6,-8.742,0,0.0791,0.235,0.000704,0.065,0.849,105.178
14812,2zbJfLn3is1YMHkEoGw0Pu,Master of Beethoven,"['Ludwig van Beethoven', 'Emil Gilels']",599840,False,"Piano Sonata No. 4 in E-Flat Major, Op. 7: 2. Largo, con gran espressione",18,0.554,0.00261,0,-26.573,1,0.0948,0.993,0.906,0.0953,0.184,133.097
14813,4mkdUdHTDfnbcie1vSmbCK,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"['Wu-Tang Clan', 'GZA', 'Raekwon', 'Method Man', 'Inspectah Deck', 'Ghostface Killah', 'RZA', ""Ol' Dirty Bastard""]",370733,True,"Wu-Tang: 7th Chamber - Part II (feat. GZA, Raekwon, Method Man, Inspectah Deck, Ghostface Killah, RZA & Ol' Dirty Bastard) - Conclusion",53,0.875,0.46,11,-8.985,1,0.454,0.47,3.08e-06,0.507,0.517,92.054
14814,0TK08OvdQrBxR6KQwbZjbn,717 Tapes the Album,['Warren Zeiders'],153594,False,Southbound - 717 Tapes,46,0.661,0.482,0,-10.575,1,0.036,0.175,0.0,0.101,0.224,142.069
14815,0oCT5rVvMdPPUm0bxG7yzT,Radio Hits Of the '70s,['Johnny Nash'],162653,False,I Can See Clearly Now,58,0.683,0.53,2,-8.542,1,0.0601,0.41,7.43e-05,0.06,0.579,124.392
14816,6dj0aYTJEI0tOxhOe56EnH,24/7,['Paige Fish'],288022,False,24/7,45,0.394,0.232,9,-8.499,1,0.0287,0.766,0.0,0.202,0.172,91.079
14817,21ixeD8mGouF993kgb4MER,S Club,['S Club'],210466,False,S Club Party,58,0.638,0.879,6,-6.534,0,0.0425,0.0697,0.0,0.414,0.778,101.999
14818,3RsPo4nBGUTbQYtT3CGyIC,74 miles from you,"['DonLear', 'Kanimayo']",111653,False,74 miles from you,51,0.738,0.288,0,-15.443,0,0.0912,0.791,0.907,0.11,0.275,69.996
14819,5HagsbN8ebASw7R0gDOE6x,S.P. 73,['Hareton Salvanini'],193333,False,Só,54,0.148,0.266,2,-16.788,0,0.0376,0.99,0.903,0.117,0.123,168.679
14820,29YwR5PSDnjzBU9mkmlZag,The Don Killuminati: The 7 Day Theory,['Makaveli'],277226,True,Against All Odds,53,0.591,0.917,11,-4.139,1,0.353,0.281,0.0,0.0662,0.479,93.17
